X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.4770535,53.6443356,1405,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,89 ST/89 ST,30,8,2022,30-08-2022
-113.5065962,53.55299764,1406,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Residential,108 AV/108 ST,29,8,2022,29-08-2022
-113.478194,53.54922901,1407,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,104 AV/104 AV,29,8,2022,29-08-2022
-113.5194566,53.54573301,1408,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,103A AV/115 ST,29,8,2022,29-08-2022
-113.4014803,53.57036494,1409,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,118 AV/39 ST,29,8,2022,29-08-2022
-113.5286641,53.54301734,1410,2022/08/29 12:00:00+00,Violent,Personal Violence,Assault,102 AV/120 ST,29,8,2022,29-08-2022
-113.5762757,53.54123154,1411,2022/08/29 12:00:00+00,Disorder,General Disorder,Trouble with Person,148 ST/SUMMIT DR,29,8,2022,29-08-2022
-113.4718358,53.61673134,1412,2022/08/29 12:00:00+00,Disorder,General Disorder,Trespassing,156 AV/84 ST,29,8,2022,29-08-2022
-113.5999292,53.52916265,1413,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,161 ST/93A AV,29,8,2022,29-08-2022
-113.5301821,53.46475261,1414,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,32 AV/32 AV,29,8,2022,29-08-2022
-113.4128632,53.48817799,1415,2022/08/29 12:00:00+00,Non-Violent,Property,Fraud - Financial,47 ST/51 AV,29,8,2022,29-08-2022
-113.500466,53.51329011,1416,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 ST/77 AV,29,8,2022,29-08-2022
-113.4672979,53.57984412,1417,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,124 AV/82 ST,29,8,2022,29-08-2022
-113.4602449,53.52264716,1418,2022/08/29 12:00:00+00,Disorder,General Disorder,Trouble with Person,84 AV/87 AV,29,8,2022,29-08-2022
-113.479424,53.47410848,1419,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,39 AV/97 ST,29,8,2022,29-08-2022
-113.4796924,53.52178391,1420,2022/08/29 12:00:00+00,Non-Violent,Property,Fraud General,86 AV/97 ST,29,8,2022,29-08-2022
-113.4917833,53.56424426,1421,2022/08/29 12:00:00+00,Violent,Personal Violence,Assault,114 AV/97 ST,29,8,2022,29-08-2022
-113.533828,53.4394198,1422,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,116 ST/9B AV,29,8,2022,29-08-2022
-113.5348154,53.42692888,1423,2022/08/29 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,MACEWAN RD SW/MARION PL SW,29,8,2022,29-08-2022
-113.4973984,53.6339177,1424,2022/08/29 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,100 ST/172 AV,29,8,2022,29-08-2022
-113.4904292,53.5783013,1425,2022/08/29 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,96 ST/123 AV,29,8,2022,29-08-2022
-113.4894099,53.54856912,1426,2022/08/29 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,105 AV/98 ST,29,8,2022,29-08-2022
-113.5274378,53.43034552,1427,2022/08/29 12:00:00+00,Disorder,General Disorder,Trouble with Person,MCALLISTER WY SW/MCALLISTER WY SW,29,8,2022,29-08-2022
-113.4367991,53.51609859,1428,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,71 ST/80 AV,29,8,2022,29-08-2022
-113.5624224,53.59945862,1429,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/140 ST,29,8,2022,29-08-2022
-113.3689489,53.48149844,1430,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,17 ST/WHITEMUD DR,29,8,2022,29-08-2022
-113.4287117,53.5249057,1431,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,90 AV/90 AV,29,8,2022,29-08-2022
-113.5213116,53.55141102,1432,2022/08/29 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,107 AV/116 ST,29,8,2022,29-08-2022
-113.5308318,53.54094324,1433,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,121 ST/JASPER AV,29,8,2022,29-08-2022
-113.537927,53.61047035,1434,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,125 ST/148 AV,29,8,2022,29-08-2022
-113.3877083,53.50475687,1435,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,30 ST/68 AV,29,8,2022,29-08-2022
-113.4937085,53.54772751,1436,2022/08/29 12:00:00+00,Violent,Personal Violence,Assault,101 ST/105 AV,29,8,2022,29-08-2022
-113.4777193,53.54323795,1437,2022/08/31 12:00:00+00,Non-Violent,Property,Fraud - Financial,101 AV/95 ST,31,8,2022,31-08-2022
-113.3995034,53.61425564,1438,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,153 AV/37 ST,31,8,2022,31-08-2022
-113.4992802,53.53884835,1439,2022/08/31 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,100 AV/104 ST,31,8,2022,31-08-2022
-113.5780501,53.54329607,1440,2022/08/31 12:00:00+00,Non-Violent,Property,Break and Enter Residential,102 AV/149 ST,31,8,2022,31-08-2022
-113.4655394,53.58604433,1441,2022/08/31 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,81 ST/128 AV,31,8,2022,31-08-2022
-113.5139519,53.53885628,1442,2022/08/31 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,100 AV/112 ST,31,8,2022,31-08-2022
-113.5349369,53.59948949,1443,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,31,8,2022,31-08-2022
-113.5083187,53.56261707,1444,2022/08/31 12:00:00+00,Non-Violent,Property,Theft Under $5000,109 ST/113 AV,31,8,2022,31-08-2022
-113.3701595,53.44855779,1445,2022/08/31 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,18 AV/18 ST,31,8,2022,31-08-2022
-113.5288,53.48826725,1446,2022/08/30 12:00:00+00,Non-Violent,Property,Break and Enter Residential,115 ST/51 AV,30,8,2022,30-08-2022
-113.5231372,53.54622431,1447,2022/08/30 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,104 AV/117 ST,30,8,2022,30-08-2022
-113.4955649,53.5513986,1448,2022/08/30 12:00:00+00,Violent,Personal Violence,Assault,102 ST/107 AV,30,8,2022,30-08-2022
-113.5304044,53.58495726,1449,2022/08/30 12:00:00+00,Disorder,General Disorder,Trouble with Person,121 ST/127 AV,30,8,2022,30-08-2022
-113.5349359,53.60046641,1450,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/138 AV,30,8,2022,30-08-2022
-113.6668628,53.55861701,1451,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/201 ST,30,8,2022,30-08-2022
-113.4243029,53.45429716,1452,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 AV/HEWES WY,30,8,2022,30-08-2022
-113.418315,53.59350357,1453,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,50A ST/HABITAT CR,30,8,2022,30-08-2022
-113.4718853,53.50290299,1454,2022/08/30 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,66 AV/94 ST,30,8,2022,30-08-2022
-113.442946,53.59545904,1455,2022/08/30 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,134 AV/66 ST,30,8,2022,30-08-2022
-113.4956496,53.47463245,1456,2022/08/30 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,CALGARY TR/CALGARY TR,30,8,2022,30-08-2022
-113.4509432,53.54122066,1457,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,101 AV/80 ST,30,8,2022,30-08-2022
-113.4835865,53.55388044,1458,2022/08/30 12:00:00+00,Disorder,General Disorder,Trespassing,95 ST/107A AV,30,8,2022,30-08-2022
-113.4214891,53.58604892,1459,2022/08/30 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,128 AV/52 ST,30,8,2022,30-08-2022
-113.4779627,53.5719576,1460,2022/08/30 12:00:00+00,Disorder,General Disorder,Trouble with Person,119 AV/89 ST,30,8,2022,30-08-2022
-113.519871,53.42745739,1461,2022/08/30 12:00:00+00,Non-Violent,Property,Fraud Personal,MCMULLEN GR SW/MCMULLEN PL SW,30,8,2022,30-08-2022
-113.516497,53.48683604,1462,2022/08/30 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,111 ST/SOUTHGATE TC,30,8,2022,30-08-2022
-113.5157869,53.54825914,1463,2022/08/30 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,105 AV/113 ST,30,8,2022,30-08-2022
-113.4404983,53.41809372,1464,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,18 AV SW/64 ST SW,30,8,2022,30-08-2022
-113.4992395,53.54460579,1465,2022/08/30 12:00:00+00,Disorder,General Disorder,Trouble with Person,103 AV/104 ST,30,8,2022,30-08-2022
-113.4919839,53.59206648,1466,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,97 ST/132 AV,30,8,2022,30-08-2022
-113.5349359,53.60046641,1467,2022/08/30 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,123A ST/138 AV,30,8,2022,30-08-2022
-113.4703887,53.49988463,1468,2022/08/30 12:00:00+00,Non-Violent,Property,Fraud General,63 AV/93 ST,30,8,2022,30-08-2022
-113.5028917,53.57145697,1469,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/106A ST,30,8,2022,30-08-2022
-113.3927251,53.44231644,1470,2022/08/30 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,15A AV/33B ST,30,8,2022,30-08-2022
-113.4222392,53.53853008,1471,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,CAPILANO TC/CAPILANO TC,30,8,2022,30-08-2022
-113.4233909,53.53856763,1472,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,CAPILANO TC/CAPILANO TC,30,8,2022,30-08-2022
-113.4233909,53.53856763,1473,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,CAPILANO TC/CAPILANO TC,30,8,2022,30-08-2022
-113.4811087,53.41551765,1474,2022/08/30 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,91 ST SW/SAVARYN DR SW,30,8,2022,30-08-2022
-113.5063076,53.520033,1475,2022/08/30 12:00:00+00,Non-Violent,Property,Break and Enter Residential,107 ST/84 AV,30,8,2022,30-08-2022
-113.4181409,53.65782194,1476,2022/08/30 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,50 ST/195 AV,30,8,2022,30-08-2022
-113.4476297,53.60269032,1477,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,140 AV/69 ST,30,8,2022,30-08-2022
-113.5325889,53.62247338,1478,2022/08/30 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,121 ST/162 AV,30,8,2022,30-08-2022
-113.5078224,53.48479433,1479,2022/08/30 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,107 ST/47 AV,30,8,2022,30-08-2022
-113.6010722,53.41309059,1480,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,160 ST SW/160 ST SW,30,8,2022,30-08-2022
-113.5163373,53.4845436,1481,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,SOUTHGATE TC/SOUTHGATE TC,30,8,2022,30-08-2022
-113.632783,53.54861018,1482,2022/08/30 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 AV/180 ST,30,8,2022,30-08-2022
-113.5428311,53.59315057,1483,2022/08/30 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,128 ST/133 AV,30,8,2022,30-08-2022
-113.4992363,53.55141013,1484,2022/08/29 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,104 ST/107 AV,29,8,2022,29-08-2022
-113.5194492,53.54302316,1485,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Residential,102 AV/115 ST,29,8,2022,29-08-2022
-113.541187,53.57510913,1486,2022/08/29 12:00:00+00,Disorder,General Disorder,Trouble with Person,121 AV/127 ST,29,8,2022,29-08-2022
-113.4293176,53.59855108,1487,2022/08/29 12:00:00+00,Violent,Personal Violence,Assault,136 AV/57 ST,29,8,2022,29-08-2022
-113.5748475,53.52400742,1488,2022/08/29 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,147 ST/90 AV,29,8,2022,29-08-2022
-113.6191121,53.53567174,1489,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,172 ST/99 AV,29,8,2022,29-08-2022
-113.4229887,53.58760193,1490,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,129 AV/53 ST,29,8,2022,29-08-2022
-113.4335265,53.45835212,1491,2022/08/29 12:00:00+00,Non-Violent,Property,Fraud - Financial,28 AV/28 AV,29,8,2022,29-08-2022
-113.5005488,53.50734882,1492,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 ST/71 AV,29,8,2022,29-08-2022
-113.4365518,53.51312557,1493,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,71 ST/ARGYLL RD,29,8,2022,29-08-2022
-113.4538314,53.46007753,1494,2022/08/29 12:00:00+00,Violent,Personal Violence,Assault,29 AV/79 ST,29,8,2022,29-08-2022
-113.4871647,53.56425849,1495,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Residential,95 ST/114 AV,29,8,2022,29-08-2022
-113.4566173,53.46505469,1496,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,34 AV/82 ST,29,8,2022,29-08-2022
-113.5157737,53.54572818,1497,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,103A AV/113 ST,29,8,2022,29-08-2022
-113.6479963,53.49827818,1498,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,ORMSBY RD/ORMSBY RD,29,8,2022,29-08-2022
-113.4622014,53.44109115,1499,2022/08/29 12:00:00+00,Disorder,General Disorder,Suspicious Person,10 AV/82 ST,29,8,2022,29-08-2022
-113.4449796,53.4949076,1500,2022/08/29 12:00:00+00,Disorder,General Disorder,Suspicious Person,75 AV/MCINTYRE RD,29,8,2022,29-08-2022
-113.5887198,53.55790448,1501,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Residential,110A AV/155 ST,29,8,2022,29-08-2022
-113.5946236,53.56513306,1502,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,116 AV/116 AV,29,8,2022,29-08-2022
-113.4900032,53.4368559,1503,2022/08/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,ANTHONY HENDAY DR/GATEWAY BV,29,8,2022,29-08-2022
-113.4487977,53.5623801,1504,2022/08/29 12:00:00+00,Non-Violent,Property,Break and Enter Residential,112 AV/73 ST,29,8,2022,29-08-2022
-113.5105686,53.45976427,1505,2022/08/29 12:00:00+00,Violent,Personal Violence,Robbery Personal,29 AV/109 ST,29,8,2022,29-08-2022
-113.6287431,53.54140155,1506,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/STONY PLAIN RD,29,8,2022,29-08-2022
-113.6397991,53.53190097,1507,2022/08/29 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,184 ST/96A AV,29,8,2022,29-08-2022
-113.5156726,53.48813836,1508,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/51 AV,29,8,2022,29-08-2022
-113.6705453,53.52375115,1509,2022/08/29 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,WEBBER GREENS DR/WEBBER GREENS DR,29,8,2022,29-08-2022
-113.4287117,53.5249057,1510,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,90 AV/90 AV,29,8,2022,29-08-2022
-113.4992802,53.53884835,1511,2022/08/29 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,100 AV/104 ST,29,8,2022,29-08-2022
-113.4974096,53.54301262,1512,2022/08/29 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,103 ST/102 AV,29,8,2022,29-08-2022
-113.5741692,53.40289032,1513,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,CLAXTON PL SW/CLAXTON PL SW,29,8,2022,29-08-2022
-113.5231175,53.54460995,1514,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,117 ST/103 AV,29,8,2022,29-08-2022
-113.4852131,53.59949965,1515,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/93 ST,29,8,2022,29-08-2022
-113.5132596,53.63801376,1516,2022/08/29 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,110 ST/175 AV,29,8,2022,29-08-2022
-113.4882109,53.64006877,1517,2022/10/18 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,178 AV/95 ST,18,10,2022,18-10-2022
-113.4286258,53.45867823,1518,2022/10/18 12:00:00+00,Disorder,General Disorder,Trouble with Person,HEWES WY/28 AV,18,10,2022,18-10-2022
-113.4429746,53.59127936,1519,2022/10/18 12:00:00+00,Drugs,Drug Violations,Drugs,131A AV/66 ST,18,10,2022,18-10-2022
-113.448694,53.46943574,1520,2022/10/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,36A AV/75 ST,18,10,2022,18-10-2022
-113.4922365,53.57102501,1521,2022/10/18 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,97 ST/97 ST,18,10,2022,18-10-2022
-113.4861155,53.49173019,1522,2022/10/18 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,56 AV/99 ST,18,10,2022,18-10-2022
-113.4989583,53.48550005,1523,2022/10/18 12:00:00+00,Disorder,General Disorder,Trouble with Person,104A ST/48 AV,18,10,2022,18-10-2022
-113.49421,53.56972163,1524,2022/10/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,118 AV/101 ST,18,10,2022,18-10-2022
-113.3610134,53.50320599,1525,2022/10/18 12:00:00+00,Disorder,General Disorder,Suspicious Person,MAPLE TE/OAK RIDGE DR,18,10,2022,18-10-2022
-113.4690863,53.57195851,1526,2022/10/18 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,119 AV/83 ST,18,10,2022,18-10-2022
-113.4918474,53.54610309,1527,2022/10/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103A AV/103A AV,18,10,2022,18-10-2022
-113.4623256,53.62929591,1528,2022/10/18 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,78 ST/78 ST,18,10,2022,18-10-2022
-113.4896776,53.61265343,1529,2022/10/18 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,153 AV/96 ST,18,10,2022,18-10-2022
-113.6205648,53.54136975,1530,2022/10/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,18,10,2022,18-10-2022
-113.5061665,53.47500343,1531,2022/10/18 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,106 ST/40 AV,18,10,2022,18-10-2022
-113.5411724,53.57032346,1532,2022/10/18 12:00:00+00,Disorder,General Disorder,Trouble with Person,118 AV/127 ST,18,10,2022,18-10-2022
-113.5644083,53.4539669,1533,2022/10/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 AV/RABBIT HILL RD,18,10,2022,18-10-2022
-113.5644083,53.4539669,1534,2022/10/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 AV/RABBIT HILL RD,18,10,2022,18-10-2022
-113.605929,53.53839555,1535,2022/10/18 12:00:00+00,Non-Violent,Property,Fraud - Financial,165 ST/99A AV,18,10,2022,18-10-2022
-113.5286437,53.54759231,1536,2022/10/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,109A AV/120 ST,18,10,2022,18-10-2022
-113.5008543,53.55595714,1537,2022/10/17 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,105 ST/105 ST,17,10,2022,17-10-2022
-113.4826386,53.55216977,1538,2022/10/17 12:00:00+00,Non-Violent,Property,Fraud General,106A AV/95 ST,17,10,2022,17-10-2022
-113.570751,53.56528057,1539,2022/10/17 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,115 AV/145 ST,17,10,2022,17-10-2022
-113.39637,53.56946504,1540,2022/10/17 12:00:00+00,Non-Violent,Property,Property Damage,117 AV/36 ST,17,10,2022,17-10-2022
-113.4466084,53.55874718,1541,2022/10/17 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,73 ST/ADA BV,17,10,2022,17-10-2022
-113.4669511,53.53824833,1542,2022/10/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,91 ST/98 AV,17,10,2022,17-10-2022
-113.4375814,53.50959601,1543,2022/10/17 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,71 ST/GIRARD RD,17,10,2022,17-10-2022
-113.4929482,53.49890567,1544,2022/10/17 12:00:00+00,Non-Violent,Property,Possession Stolen Property,61 AV/GATEWAY BV,17,10,2022,17-10-2022
-113.4143155,53.58939001,1545,2022/10/17 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,47 ST/HERMITAGE RD,17,10,2022,17-10-2022
-113.4912404,53.52483331,1546,2022/10/17 12:00:00+00,Non-Violent,Property,Theft Over $5000,101 ST/SASKATCHEWAN DR,17,10,2022,17-10-2022
-113.5896439,53.47615541,1547,2022/10/17 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,RICHARDS CR/ROCHE CR,17,10,2022,17-10-2022
-113.4701536,53.51802928,1548,2022/10/17 12:00:00+00,Disorder,General Disorder,Trouble with Person,82 AV/93 ST,17,10,2022,17-10-2022
-113.4937214,53.54614327,1549,2022/10/17 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103A AV/101 ST,17,10,2022,17-10-2022
-113.4793885,53.48043607,1550,2022/10/17 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,41 AV/97 ST,17,10,2022,17-10-2022
-113.5290656,53.50390558,1551,2022/10/17 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,115 ST/SOUTH CAMPUS TC,17,10,2022,17-10-2022
-113.4955649,53.5513986,1552,2022/10/17 12:00:00+00,Violent,Personal Violence,Assault,102 ST/107 AV,17,10,2022,17-10-2022
-113.6838968,53.52772319,1553,2022/10/17 12:00:00+00,Non-Violent,Property,Theft Over $5000,212 ST/92B AV,17,10,2022,17-10-2022
-113.4974067,53.54092495,1554,2022/10/17 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103 ST/JASPER AV,17,10,2022,17-10-2022
-113.4992518,53.53724838,1555,2022/10/17 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,104 ST/99 AV,17,10,2022,17-10-2022
-113.5604222,53.44347882,1556,2022/10/17 12:00:00+00,Non-Violent,Property,Internet Fraud,MCLAY GR/MCLAY GR,17,10,2022,17-10-2022
-113.3680473,53.4792499,1557,2022/10/17 12:00:00+00,Disorder,General Disorder,Trouble with Person,MEADOWS TC/TAMARACK WY,17,10,2022,17-10-2022
-113.4946868,53.61283414,1558,2022/10/17 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,152 AV/101 ST,17,10,2022,17-10-2022
-113.6154094,53.54349802,1559,2022/10/17 12:00:00+00,Disorder,General Disorder,Trespassing,170 ST/MAYFIELD RD,17,10,2022,17-10-2022
-113.5219572,53.56561533,1560,2022/10/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,115 AV/117 ST,17,10,2022,17-10-2022
-113.416538,53.54200032,1561,2022/10/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,47A ST/47A ST,17,10,2022,17-10-2022
-113.5043731,53.48639352,1562,2022/10/16 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,106 ST/48 AV,16,10,2022,16-10-2022
-113.4602363,53.5218205,1563,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,86 AV/87 AV,16,10,2022,16-10-2022
-113.4592457,53.52313733,1564,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,85 ST/88 AV,16,10,2022,16-10-2022
-113.5004635,53.5180798,1565,2022/10/16 12:00:00+00,Disorder,General Disorder,Trouble with Person,105 ST/82 AV,16,10,2022,16-10-2022
-113.6185971,53.53096354,1566,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,94A AV/172 ST,16,10,2022,16-10-2022
-113.3861399,53.5956457,1567,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,134 AV/VICTORIA TR,16,10,2022,16-10-2022
-113.665812,53.49420772,1568,2022/10/16 12:00:00+00,Weapons,Explosives/Dangerous Goods,Dangerous Condition,199 ST/199 ST,16,10,2022,16-10-2022
-113.4403464,53.61810642,1569,2022/10/16 12:00:00+00,Non-Violent,Property,Break and Enter Residential,157 AV/64 ST,16,10,2022,16-10-2022
-113.4943664,53.51423469,1570,2022/10/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,78 AV/GATEWAY BV,16,10,2022,16-10-2022
-113.5274741,53.4814518,1571,2022/10/16 12:00:00+00,Disorder,General Disorder,Trouble with Person,114B ST/44 AV,16,10,2022,16-10-2022
-113.4231921,53.45323558,1572,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,22 AV/53 ST,16,10,2022,16-10-2022
-113.6205648,53.54136975,1573,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,16,10,2022,16-10-2022
-113.6205648,53.54136975,1574,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,16,10,2022,16-10-2022
-113.4511649,53.41748678,1575,2022/10/16 12:00:00+00,Disorder,General Disorder,Trouble with Person,70 ST SW/70 ST SW,16,10,2022,16-10-2022
-113.434088,53.45953482,1576,2022/10/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,66 ST/66 ST,16,10,2022,16-10-2022
-113.3936995,53.57276644,1577,2022/10/16 12:00:00+00,Violent,Personal Violence,Assault,119A AV/34 ST,16,10,2022,16-10-2022
-113.6301116,53.52375954,1578,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/89 AV,16,10,2022,16-10-2022
-113.6301116,53.52375954,1579,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/89 AV,16,10,2022,16-10-2022
-113.4690704,53.55808613,1580,2022/10/16 12:00:00+00,Disorder,General Disorder,Trouble with Person,110 AV/83 ST,16,10,2022,16-10-2022
-113.4345572,53.45365493,1581,2022/10/16 12:00:00+00,Disorder,General Disorder,Suspicious Vehicle,23 AV/66 ST,16,10,2022,16-10-2022
-113.4191617,53.43182652,1582,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,1A AV SW/51 ST SW,16,10,2022,16-10-2022
-113.4231718,53.54072311,1583,2022/10/16 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,57 ST/TERRACE RD,16,10,2022,16-10-2022
