X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.493715435,53.5627079590001,5577,2022/07/29 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,101 ST/113 AV,29,7,2022,2022/07/29
-113.454650249,53.570276361,5578,2022/07/29 12:00:00+00,Violent,Personal Violence,Assault,118 AV/118 AV,29,7,2022,2022/07/29
-113.473301716,53.564274072,5579,2022/07/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,114 AV/86 ST,29,7,2022,2022/07/29
-113.478212282,53.5703836260001,5580,2022/07/29 12:00:00+00,Disorder,General Disorder,Trouble with Person,118 AV/89 ST,29,7,2022,2022/07/29
-113.501079023,53.538835927,5581,2022/07/29 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,100 AV/105 ST,29,7,2022,2022/07/29
-113.590322389,53.5433068240001,5582,2022/07/29 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,102 AV/156 ST,29,7,2022,2022/07/29
-113.42670665,53.61152997,5583,2022/07/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,56 ST/MCLEOD RD,29,7,2022,2022/07/29
-113.387587341,53.4412869220001,5584,2022/07/29 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,14 AV/32 ST,29,7,2022,2022/07/29
-113.523151187,53.5545851150001,5585,2022/07/29 12:00:00+00,Non-Violent,Property,Fire Arson,109 AV/117 ST,29,7,2022,2022/07/29
-113.58092213,53.395759474,5586,2022/07/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,41 AV SW/CHAPPELLE RD SW,29,7,2022,2022/07/29
-113.565483821,53.4103542770001,5587,2022/07/29 12:00:00+00,Violent,Personal Violence,Assault,141 ST SW/28 AV SW,29,7,2022,2022/07/29
-113.534680448,53.4220134190001,5588,2022/07/29 12:00:00+00,Non-Violent,Property,Fraud General,RUTHERFORD PT SW/RUTHERFORD RD SW,29,7,2022,2022/07/29
-113.369936127,53.4694730160001,5589,2022/07/29 12:00:00+00,Disorder,General Disorder,Trouble with Person,35 AV/18 ST,29,7,2022,2022/07/29
-113.502855836,53.5670174860001,5590,2022/07/29 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,106 ST/PRINCESS ELIZABETH AV,29,7,2022,2022/07/29
-113.499414234,53.556694475,5591,2022/07/29 12:00:00+00,Drugs,Drug Violations,Drugs,KINGSWAY /KINGSWAY ,29,7,2022,2022/07/29
-113.508318724,53.562617066,5592,2022/07/29 12:00:00+00,Non-Violent,Property,Theft Over $5000,109 ST/113 AV,29,7,2022,2022/07/29
-113.493720831,53.5498065830001,5593,2022/07/28 12:00:00+00,Violent,Personal Violence,Assault,101 ST/106 AV,28,7,2022,2022/07/28
-113.498414526,53.630016976,5594,2022/07/28 12:00:00+00,Disorder,General Disorder,Trouble with Person,100 ST/168 AV,28,7,2022,2022/07/28
-113.504762191,53.5388384460001,5595,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 AV/107 ST,28,7,2022,2022/07/28
-113.407624364,53.570347014,5596,2022/07/28 12:00:00+00,Disorder,General Disorder,Trouble with Person,43 ST/118 AV,28,7,2022,2022/07/28
-113.532588897,53.622473379,5597,2022/07/28 12:00:00+00,Non-Violent,Property,Fraud General,121 ST/162 AV,28,7,2022,2022/07/28
-113.573392041,53.5239758380001,5598,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Under $5000,146A ST/90 AV,28,7,2022,2022/07/28
-113.577983964,53.5789964430001,5599,2022/07/28 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,124 AV/149 ST,28,7,2022,2022/07/28
-113.495809342,53.6295015910001,5600,2022/07/28 12:00:00+00,Violent,Personal Violence,Assault,167A AV/99 ST,28,7,2022,2022/07/28
-113.459533801,53.573572561,5601,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Over $5000,120 AV/77 ST,28,7,2022,2022/07/28
-113.586861956,53.4508867590001,5602,2022/07/28 12:00:00+00,Non-Violent,Property,Break and Enter Residential,TANNER WN/TANNER WN,28,7,2022,2022/07/28
-113.50345984,53.5231219880001,5603,2022/07/28 12:00:00+00,Violent,Personal Violence,Assault,106 ST/SASKATCHEWAN DR,28,7,2022,2022/07/28
-113.509524738,53.4882524930001,5604,2022/07/28 12:00:00+00,Non-Violent,Property,Internet Fraud,51 AV/51 AV,28,7,2022,2022/07/28
-113.480731266,53.5487262030001,5605,2022/07/28 12:00:00+00,Disorder,General Disorder,Trouble with Person,104 AV/95 ST,28,7,2022,2022/07/28
-113.455243811,53.5180937960001,5606,2022/07/28 12:00:00+00,Non-Violent,Property,Fraud - Financial,83 ST/82 AV,28,7,2022,2022/07/28
-113.412857055,53.620856706,5607,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Under $5000,161 AV/48 ST,28,7,2022,2022/07/28
-113.518468144,53.485465837,5608,2022/07/28 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,111A ST/48 AV,28,7,2022,2022/07/28
-113.454650249,53.570276361,5609,2022/07/28 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,118 AV/118 AV,28,7,2022,2022/07/28
-113.474285803,53.4250644700001,5610,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Under $5000,91 ST SW/ELLERSLIE RD SW,28,7,2022,2022/07/28
-113.495566674,53.5439768590001,5611,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/POST RD,28,7,2022,2022/07/28
-113.495960559,53.4235480630001,5612,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Over $5000,103A ST SW/103A ST SW,28,7,2022,2022/07/28
-113.426852915,53.4440372450001,5613,2022/07/28 12:00:00+00,Non-Violent,Property,Fraud General,14A AV/57 ST,28,7,2022,2022/07/28
-113.50714889,53.638222919,5614,2022/07/28 12:00:00+00,Non-Violent,Property,Fraud Personal,107 ST/174B AV,28,7,2022,2022/07/28
-113.374789252,53.457502425,5615,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 ST/28 AV,28,7,2022,2022/07/28
-113.55207785,53.5589587700001,5616,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/GROAT RD,28,7,2022,2022/07/28
-113.39687256,53.5719134560001,5617,2022/07/28 12:00:00+00,Non-Violent,Property,Fire Arson,36 ST/119 AV,28,7,2022,2022/07/28
-113.483771775,53.547273884,5618,2022/07/28 12:00:00+00,Non-Violent,Property,Fraud Personal,103A AV/96 ST,28,7,2022,2022/07/28
-113.438993266,53.474286164,5619,2022/07/28 12:00:00+00,Non-Violent,Property,Theft Under $5000,38 AV/66 ST,28,7,2022,2022/07/28
-113.47942395,53.4741084780001,5620,2022/07/28 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,97 ST/39 AV,28,7,2022,2022/07/28
-113.447704951,53.5493474040001,5621,2022/07/27 12:00:00+00,Disorder,General Disorder,Trouble with Person,106 AV/78 ST,27,7,2022,2022/07/27
-113.590364203,53.519503177,5622,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,156 ST/87 AV,27,7,2022,2022/07/27
-113.596403855,53.509807305,5623,2022/07/27 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,159 ST/78 AV,27,7,2022,2022/07/27
-113.378202763,53.4794391780001,5624,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 ST/42A AV,27,7,2022,2022/07/27
-113.408458207,53.4576876690001,5625,2022/07/27 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,26 AV/MILL WOODS RD,27,7,2022,2022/07/27
-113.523157645,53.4787797450001,5626,2022/07/27 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,113 ST/43 AV,27,7,2022,2022/07/27
-113.408007566,53.532093683,5627,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,47 ST/94 AV,27,7,2022,2022/07/27
-113.431611777,53.4521269260001,5628,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,39 AV/61 ST,27,7,2022,2022/07/27
-113.442805022,53.5190398070001,5629,2022/07/27 12:00:00+00,Disorder,General Disorder,Trouble with Person,75 ST/83 AV,27,7,2022,2022/07/27
-113.49447005,53.46318696,5630,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,31 AV/CALGARY TR,27,7,2022,2022/07/27
-113.580308864,53.539267819,5631,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 AV/100A AV,27,7,2022,2022/07/27
-113.532359617,53.5412007100001,5632,2022/07/27 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,122 ST/JASPER AV,27,7,2022,2022/07/27
-113.488971538,53.543470933,5633,2022/07/27 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,102 AV/99 ST,27,7,2022,2022/07/27
-113.515813582,53.5409408020001,5634,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,113 ST/JASPER AV,27,7,2022,2022/07/27
-113.602689011,53.53183296,5635,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,163 ST/95 AV,27,7,2022,2022/07/27
-113.503500334,53.514240289,5636,2022/07/27 12:00:00+00,Non-Violent,Property,Possession Stolen Property,106 ST/78 AV,27,7,2022,2022/07/27
-113.537530743,53.5188426830001,5637,2022/07/27 12:00:00+00,Non-Violent,Property,Break and Enter Residential,SASKATCHEWAN DR/UNIVERSITY AV,27,7,2022,2022/07/27
-113.4433505,53.512260391,5638,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,75 ST/76 AV,27,7,2022,2022/07/27
-113.376894279,53.5814625470001,5639,2022/07/27 12:00:00+00,Disorder,General Disorder,Suspicious Person,HOOKE CT/HOOKE RD,27,7,2022,2022/07/27
-113.378652574,53.611894369,5640,2022/07/27 12:00:00+00,Non-Violent,Property,Break and Enter Residential,149 AV/26 ST,27,7,2022,2022/07/27
-113.504765923,53.5409305840001,5641,2022/07/27 12:00:00+00,Violent,Personal Violence,Assault,107 ST/JASPER AV,27,7,2022,2022/07/27
-113.454650249,53.570276361,5642,2022/07/27 12:00:00+00,Disorder,General Disorder,Trouble with Person,118 AV/118 AV,27,7,2022,2022/07/27
-113.491284319,53.5190628280001,5643,2022/07/27 12:00:00+00,Non-Violent,Property,Break and Enter Residential,101 ST/83 AV,27,7,2022,2022/07/27
-113.621609055,53.4400502730001,5644,2022/07/27 12:00:00+00,Non-Violent,Property,Break and Enter Residential,WALKOWSKI PL/WALKOWSKI PL,27,7,2022,2022/07/27
-113.426652956,53.456798275,5645,2022/07/27 12:00:00+00,Violent,Personal Violence,Assault,MILL WOODS TC/MILL WOODS TC,27,7,2022,2022/07/27
-113.534936942,53.599489492,5646,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,27,7,2022,2022/07/27
-113.412741539,53.5971108160001,5647,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,27,7,2022,2022/07/27
-113.630966199,53.5025085030001,5648,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/178 ST,27,7,2022,2022/07/27
-113.63011158,53.523759544,5649,2022/07/27 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/89 AV,27,7,2022,2022/07/27
-113.51393745,53.5409390560001,5650,2022/07/27 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,112 ST/JASPER AV,27,7,2022,2022/07/27
-113.454050201,53.5605383180001,5651,2022/07/27 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,111 AV/75A ST,27,7,2022,2022/07/27
-113.410704032,53.5750791990001,5652,2022/07/27 12:00:00+00,Drugs,Drug Violations,Drugs,45 ST/121 AV,27,7,2022,2022/07/27
-113.494871387,53.4979716350001,5653,2022/07/26 12:00:00+00,Disorder,General Disorder,Suspicious Person,103A ST/61 AV,26,7,2022,2022/07/26
-113.599206351,53.5453926640001,5654,2022/07/26 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,104A AV/161 ST,26,7,2022,2022/07/26
-113.528648114,53.544618153,5655,2022/07/26 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103 AV/120 ST,26,7,2022,2022/07/26
-113.613678091,53.5279970350001,5656,2022/07/26 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,169 ST/169 ST,26,7,2022,2022/07/26
-113.455943567,53.471368666,5657,2022/07/26 12:00:00+00,Violent,Personal Violence,Assault,78 ST/38A AV,26,7,2022,2022/07/26
-113.591963655,53.5412935840001,5658,2022/07/26 12:00:00+00,Disorder,Mischief/Graffiti,Graffiti,JASPER PLACE TC/STONY PLAIN RD,26,7,2022,2022/07/26
-113.647181993,53.48236695,5659,2022/07/26 12:00:00+00,Non-Violent,Property,Internet Fraud,BURTON RD/WEBER PL,26,7,2022,2022/07/26
-113.602617465,53.5433110860001,5660,2022/07/26 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/163 ST,26,7,2022,2022/07/26
-113.389784123,53.5941142550001,5661,2022/07/19 12:00:00+00,Disorder,General Disorder,Trouble with Person,133 AV/32 ST,19,7,2022,2022/07/19
-113.466225877,53.488176266,5662,2022/07/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,51 AV/51 AV,19,7,2022,2022/07/19
-113.430685075,53.5767210380001,5663,2022/07/19 12:00:00+00,Non-Violent,Property,Break and Enter Residential,122 AV/58 ST,19,7,2022,2022/07/19
-113.520882416,53.524506725,5664,2022/07/19 12:00:00+00,Violent,Personal Violence,Assault,112 ST/112 ST,19,7,2022,2022/07/19
-113.524974631,53.5430196190001,5665,2022/07/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/118 ST,19,7,2022,2022/07/19
-113.467318759,53.5627484620001,5666,2022/07/19 12:00:00+00,Violent,Personal Violence,Robbery Commercial,113 AV/82 ST,19,7,2022,2022/07/19
-113.541280321,53.632167354,5667,2022/07/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,127 ST/RAPPERSWILL DR,19,7,2022,2022/07/19
-113.608819622,53.521928895,5668,2022/07/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,165 ST/87B AV,19,7,2022,2022/07/19
-113.489490806,53.5462907310001,5669,2022/07/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103A AV/99 ST,19,7,2022,2022/07/19
-113.499414234,53.556694475,5670,2022/07/19 12:00:00+00,Violent,Personal Violence,Assault,KINGSWAY /KINGSWAY ,19,7,2022,2022/07/19
-113.598076787,53.550628192,5671,2022/07/18 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint Firearm,106A AV/159A ST,18,7,2022,2022/07/18
-113.495568952,53.549816648,5672,2022/07/18 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,102 ST/106 AV,18,7,2022,2022/07/18
-113.412245422,53.569467758,5673,2022/07/18 12:00:00+00,Non-Violent,Property,Internet Fraud,117 AV/46 ST,18,7,2022,2022/07/18
-113.564286097,53.5703279700001,5674,2022/07/18 12:00:00+00,Disorder,General Disorder,Trouble with Person,118 AV/118 AV,18,7,2022,2022/07/18
-113.488748836,53.570388629,5675,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,118 AV/95A ST,18,7,2022,2022/07/18
-113.393720022,53.5904071410001,5676,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,130A AV/34 ST,18,7,2022,2022/07/18
-113.451269123,53.6286487580001,5677,2022/07/18 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,167 AV/71 ST,18,7,2022,2022/07/18
-113.458752375,53.613657614,5678,2022/07/18 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,152A AV/75A ST,18,7,2022,2022/07/18
-113.467313266,53.5813945720001,5679,2022/07/18 12:00:00+00,Violent,Personal Violence,Assault,125 AV/82 ST,18,7,2022,2022/07/18
-113.481225907,53.576622351,5680,2022/07/18 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,122 AV/91 ST,18,7,2022,2022/07/18
-113.67930155,53.540999384,5681,2022/07/18 12:00:00+00,Violent,Personal Violence,Assault,STONY PLAIN RD/STONY PLAIN RD,18,7,2022,2022/07/18
-113.379380249,53.5829224730001,5682,2022/07/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,CLAREVIEW RD/HOWSON CR,18,7,2022,2022/07/18
-113.497685603,53.5007412200001,5683,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,64 AV/104 ST,18,7,2022,2022/07/18
-113.380766069,53.5830424110001,5684,2022/07/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,HOWSON CR/HUMBERSTONE RD,18,7,2022,2022/07/18
-113.565816841,53.5706472530001,5685,2022/07/18 12:00:00+00,Non-Violent,Property,Possession Stolen Property,142 ST/142 ST,18,7,2022,2022/07/18
-113.512046059,53.5171030590001,5686,2022/07/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,109 ST/81 AV,18,7,2022,2022/07/18
-113.526227453,53.5252020830001,5687,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,89 AV/89 AV,18,7,2022,2022/07/18
-113.378327012,53.583064977,5688,2022/07/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,HOOKE RD/HOOKE RD,18,7,2022,2022/07/18
-113.467306901,53.578286248,5689,2022/07/18 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,123 AV/82 ST,18,7,2022,2022/07/18
-113.516483465,53.487737344,5690,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/111 ST,18,7,2022,2022/07/18
-113.516483465,53.487737344,5691,2022/07/18 12:00:00+00,Violent,Personal Violence,Robbery Commercial,111 ST/111 ST,18,7,2022,2022/07/18
-113.63011158,53.523759544,5692,2022/07/18 12:00:00+00,Disorder,General Disorder,Trespassing,178 ST/89 AV,18,7,2022,2022/07/18
-113.440243238,53.60485572,5693,2022/07/18 12:00:00+00,Disorder,General Disorder,Suspicious Person,144 AV/64 ST,18,7,2022,2022/07/18
-113.650259299,53.5768996350001,5694,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,122 AV/190 ST,18,7,2022,2022/07/18
-113.528820854,53.5493136110001,5695,2022/07/18 12:00:00+00,Non-Violent,Property,Break and Enter Residential,106 AV/120 ST,18,7,2022,2022/07/18
-113.428841494,53.4164137820001,5696,2022/07/18 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,19A AV SW/57 ST SW,18,7,2022,2022/07/18
-113.495067918,53.519059315,5697,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,83 AV/GATEWAY BV,18,7,2022,2022/07/18
-113.671718033,53.4776851930001,5698,2022/07/18 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,199 ST/LESSARD RD,18,7,2022,2022/07/18
-113.493720139,53.5453799030001,5699,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Over $5000,101 ST/103 AV,18,7,2022,2022/07/18
-113.523142975,53.5430240540001,5700,2022/07/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,117 ST/102 AV,18,7,2022,2022/07/18
-113.370216486,53.4512912530001,5701,2022/07/18 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,20 AV/18 ST,18,7,2022,2022/07/18
-113.454404771,53.6332566090001,5702,2022/07/18 12:00:00+00,Non-Violent,Property,Theft Under $5000,172 AV/73 ST,18,7,2022,2022/07/18
-113.538149396,53.5891557350001,5703,2022/07/17 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,125 ST/130 AV,17,7,2022,2022/07/17
-113.548417952,53.56799468,5704,2022/07/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,132 ST/132 ST,17,7,2022,2022/07/17
-113.43224178,53.5945207290001,5705,2022/07/17 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,133A AV/59 ST,17,7,2022,2022/07/17
-113.452620937,53.4520563460001,5706,2022/07/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,22 AV/79 ST,17,7,2022,2022/07/17
-113.427150451,53.6086173940001,5707,2022/07/17 12:00:00+00,Disorder,General Disorder,Suspicious Person,56 ST/145 AV,17,7,2022,2022/07/17
-113.447636438,53.5719703,5708,2022/07/17 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Abandoned Vehicle,119 AV/69 ST,17,7,2022,2022/07/17
-113.449296806,53.5447244490001,5709,2022/07/17 12:00:00+00,Violent,Personal Violence,Robbery Personal,103 AV/79 ST,17,7,2022,2022/07/17
-113.418107744,53.4510055690001,5710,2022/07/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,20 AV/49A ST,17,7,2022,2022/07/17
-113.424166228,53.5953112240001,5711,2022/07/17 12:00:00+00,Non-Violent,Property,Fraud - Financial,134A AV/138 AV,17,7,2022,2022/07/17
-113.477969863,53.57513248,5712,2022/07/17 12:00:00+00,Disorder,General Disorder,Trouble with Person,121 AV/89 ST,17,7,2022,2022/07/17
-113.44915853,53.5703825470001,5713,2022/07/17 12:00:00+00,Violent,Personal Violence,Assault,70 ST/118 AV,17,7,2022,2022/07/17
-113.503485159,53.518085344,5714,2022/07/17 12:00:00+00,Violent,Personal Violence,Assault,106 ST/82 AV,17,7,2022,2022/07/17
-113.488125615,53.5487635280001,5715,2022/07/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,97 ST/105 AV,17,7,2022,2022/07/17
-113.495557,53.5445929210001,5716,2022/07/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,103 AV/102 ST,17,7,2022,2022/07/17
-113.495566674,53.5439768590001,5717,2022/07/17 12:00:00+00,Disorder,General Disorder,Trespassing,102 ST/POST RD,17,7,2022,2022/07/17
-113.4919108,53.5498966650001,5718,2022/07/17 12:00:00+00,Violent,Personal Violence,Assault,100 ST/106 AV,17,7,2022,2022/07/17
-113.491312956,53.516118351,5719,2022/07/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,101 ST/80 AV,17,7,2022,2022/07/17
-113.446137133,53.5493461200001,5720,2022/07/17 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,77 ST/106 AV,17,7,2022,2022/07/17
-113.610342426,53.5443499020001,5721,2022/07/17 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,102A AV/167 ST,17,7,2022,2022/07/17
-113.670158988,53.529887284,5722,2022/07/17 12:00:00+00,Non-Violent,Property,Theft Under $5000,93 AV/93 AV,17,7,2022,2022/07/17
-113.492269159,53.542152399,5723,2022/07/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,100A ST/101A AV,16,7,2022,2022/07/16
-113.548884635,53.5922061380001,5724,2022/07/16 12:00:00+00,Violent,Personal Violence,Assault,132 AV/132 ST,16,7,2022,2022/07/16
-113.487070885,53.605546793,5725,2022/07/16 12:00:00+00,Violent,Personal Violence,Assault,143 AV/95 ST,16,7,2022,2022/07/16
-113.611098146,53.518501809,5726,2022/07/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,169 ST/85 AV,16,7,2022,2022/07/16
-113.626652909,53.5201048810001,5727,2022/07/16 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,86A AV/176A ST,16,7,2022,2022/07/16
-113.50115957,53.4745718610001,5728,2022/07/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,105 ST/39 AV,16,7,2022,2022/07/16
-113.469070404,53.5580861270001,5729,2022/07/16 12:00:00+00,Violent,Personal Violence,Assault,110 AV/83 ST,16,7,2022,2022/07/16
-113.435975504,53.525187615,5730,2022/07/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,90 AV/90 AV,16,7,2022,2022/07/16
-113.553491879,53.5636632920001,5731,2022/07/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,114 AV/WESTMOUNT SHOPPING CENTRE RD,16,7,2022,2022/07/16
-113.505403026,53.581350711,5732,2022/07/16 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,107 ST/YELLOWHEAD TR,16,7,2022,2022/07/16
-113.44915853,53.5703825470001,5733,2022/07/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,118 AV/70 ST,16,7,2022,2022/07/16
-113.529146177,53.6057874910001,5734,2022/07/16 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,121 ST/143A AV,16,7,2022,2022/07/16
-113.517164413,53.4047486420001,5735,2022/07/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,ADAMSON DR SW/ADAMSON VW SW,16,7,2022,2022/07/16
-113.51393745,53.5409390560001,5736,2022/07/16 12:00:00+00,Violent,Personal Violence,Assault,112 ST/JASPER AV,16,7,2022,2022/07/16
-113.494905181,53.4876138020001,5737,2022/07/26 12:00:00+00,Non-Violent,Property,Theft Under $5000,51 AV/CALGARY TR,26,7,2022,2022/07/26
-113.493713264,53.579440322,5738,2022/07/26 12:00:00+00,Non-Violent,Property,Break and Enter Residential,101 ST/124 AV,26,7,2022,2022/07/26
-113.57625167,53.566027902,5739,2022/07/26 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,115A AV/148 ST,26,7,2022,2022/07/26
-113.523263197,53.612163342,5740,2022/07/26 12:00:00+00,Non-Violent,Property,Theft Over $5000,117 ST/152 AV,26,7,2022,2022/07/26
-113.554891003,53.585998719,5741,2022/07/26 12:00:00+00,Non-Violent,Property,Theft Under $5000,128 AV/136 ST,26,7,2022,2022/07/26
-113.48580481,53.4494771820001,5742,2022/07/26 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,101 ST/20 AV,26,7,2022,2022/07/26
-113.515122105,53.4566929580001,5743,2022/07/26 12:00:00+00,Violent,Personal Violence,Assault,110A ST/110A ST,26,7,2022,2022/07/26
-113.454650249,53.570276361,5744,2022/07/26 12:00:00+00,Violent,Personal Violence,Assault,118 AV/118 AV,26,7,2022,2022/07/26
-113.491284319,53.5190628280001,5745,2022/07/26 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,101 ST/83 AV,26,7,2022,2022/07/26
-113.497567583,53.5200168490001,5746,2022/07/26 12:00:00+00,Violent,Personal Violence,Assault,104 ST/84 AV,26,7,2022,2022/07/26
-113.567917683,53.59595985,5747,2022/07/26 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,134 AV/143 ST,26,7,2022,2022/07/26
-113.491077861,53.625849127,5748,2022/07/26 12:00:00+00,Non-Violent,Property,Break and Enter Residential,165 AV/165 AV,26,7,2022,2022/07/26
-113.491852135,53.5994228100001,5749,2022/07/26 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,137 AV/97 ST,26,7,2022,2022/07/26
-113.367503944,53.4745684310001,5750,2022/07/26 12:00:00+00,Non-Violent,Property,Theft Under $5000,37C AV/37C AV,26,7,2022,2022/07/26
-113.485012248,53.5498709450001,5751,2022/07/25 12:00:00+00,Disorder,General Disorder,Trouble with Person,96 ST/105A AV,25,7,2022,2022/07/25
-113.501077382,53.573539892,5752,2022/07/25 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,105 ST/120 AV,25,7,2022,2022/07/25
-113.504247818,53.478805176,5753,2022/07/25 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/42 AV,25,7,2022,2022/07/25
-113.523144945,53.558886225,5754,2022/07/25 12:00:00+00,Non-Violent,Property,Property Damage,111 AV/117 ST,25,7,2022,2022/07/25
